pT,label,z,D
3,μ=1*mt=3.354,0.121608,0
3,μ=1*mt=3.354,0.126382,0
3,μ=1*mt=3.354,0.131156,0
3,μ=1*mt=3.354,0.13593,0
3,μ=1*mt=3.354,0.140703,0
3,μ=1*mt=3.354,0.145477,0
3,μ=1*mt=3.354,0.150251,0
3,μ=1*mt=3.354,0.155025,0
3,μ=1*mt=3.354,0.159799,0
3,μ=1*mt=3.354,0.164573,0
3,μ=1*mt=3.354,0.169347,0
3,μ=1*mt=3.354,0.17412,0
3,μ=1*mt=3.354,0.178894,0
3,μ=1*mt=3.354,0.183668,0
3,μ=1*mt=3.354,0.188442,0
3,μ=1*mt=3.354,0.193216,0
3,μ=1*mt=3.354,0.19799,0
3,μ=1*mt=3.354,0.202764,0
3,μ=1*mt=3.354,0.207538,0
3,μ=1*mt=3.354,0.212311,0
3,μ=1*mt=3.354,0.217085,0
3,μ=1*mt=3.354,0.221859,0
3,μ=1*mt=3.354,0.226633,0
3,μ=1*mt=3.354,0.231407,0
3,μ=1*mt=3.354,0.236181,0
3,μ=1*mt=3.354,0.240955,0
3,μ=1*mt=3.354,0.245728,0
3,μ=1*mt=3.354,0.250502,0
3,μ=1*mt=3.354,0.255276,0
3,μ=1*mt=3.354,0.26005,0
3,μ=1*mt=3.354,0.264824,0
3,μ=1*mt=3.354,0.269598,0
3,μ=1*mt=3.354,0.274372,0
3,μ=1*mt=3.354,0.279145,0
3,μ=1*mt=3.354,0.283919,0
3,μ=1*mt=3.354,0.288693,0
3,μ=1*mt=3.354,0.293467,0
3,μ=1*mt=3.354,0.298241,0
3,μ=1*mt=3.354,0.303015,0.00425056
3,μ=1*mt=3.354,0.307789,0.0462479
3,μ=1*mt=3.354,0.312563,0.0882452
3,μ=1*mt=3.354,0.317336,0.109454
3,μ=1*mt=3.354,0.32211,0.115746
3,μ=1*mt=3.354,0.326884,0.133195
3,μ=1*mt=3.354,0.331658,0.315953
3,μ=1*mt=3.354,0.336432,0.498711
3,μ=1*mt=3.354,0.341206,0.583273
3,μ=1*mt=3.354,0.34598,0.585603
3,μ=1*mt=3.354,0.350753,0.588855
3,μ=1*mt=3.354,0.355527,0.627684
3,μ=1*mt=3.354,0.360301,0.666513
3,μ=1*mt=3.354,0.365075,0.663585
3,μ=1*mt=3.354,0.369849,0.619933
3,μ=1*mt=3.354,0.374623,0.576281
3,μ=1*mt=3.354,0.379397,0.659238
3,μ=1*mt=3.354,0.384171,0.743828
3,μ=1*mt=3.354,0.388944,0.757236
3,μ=1*mt=3.354,0.393718,0.68982
3,μ=1*mt=3.354,0.398492,0.622404
3,μ=1*mt=3.354,0.403266,0.669536
3,μ=1*mt=3.354,0.40804,0.722786
3,μ=1*mt=3.354,0.412814,0.765825
3,μ=1*mt=3.354,0.417588,0.795342
3,μ=1*mt=3.354,0.422361,0.824859
3,μ=1*mt=3.354,0.427135,0.785647
3,μ=1*mt=3.354,0.431909,0.739746
3,μ=1*mt=3.354,0.436683,0.743209
3,μ=1*mt=3.354,0.441457,0.823132
3,μ=1*mt=3.354,0.446231,0.903056
3,μ=1*mt=3.354,0.451005,0.908447
3,μ=1*mt=3.354,0.455778,0.903027
3,μ=1*mt=3.354,0.460552,0.891042
3,μ=1*mt=3.354,0.465326,0.867092
3,μ=1*mt=3.354,0.4701,0.843142
3,μ=1*mt=3.354,0.474874,0.900589
3,μ=1*mt=3.354,0.479648,0.974081
3,μ=1*mt=3.354,0.484422,1.0247
3,μ=1*mt=3.354,0.489196,1.02588
3,μ=1*mt=3.354,0.493969,1.02705
3,μ=1*mt=3.354,0.498743,1.01183
3,μ=1*mt=3.354,0.503517,0.992437
3,μ=1*mt=3.354,0.508291,0.993714
3,μ=1*mt=3.354,0.513065,1.04857
3,μ=1*mt=3.354,0.517839,1.10343
3,μ=1*mt=3.354,0.522613,1.13888
3,μ=1*mt=3.354,0.527386,1.16819
3,μ=1*mt=3.354,0.53216,1.18696
3,μ=1*mt=3.354,0.536934,1.17244
3,μ=1*mt=3.354,0.541708,1.15792
3,μ=1*mt=3.354,0.546482,1.1786
3,μ=1*mt=3.354,0.551256,1.21286
3,μ=1*mt=3.354,0.55603,1.24976
3,μ=1*mt=3.354,0.560803,1.29703
3,μ=1*mt=3.354,0.565577,1.3443
3,μ=1*mt=3.354,0.570351,1.37137
3,μ=1*mt=3.354,0.575125,1.38908
3,μ=1*mt=3.354,0.579899,1.4066
3,μ=1*mt=3.354,0.584673,1.42313
3,μ=1*mt=3.354,0.589447,1.43966
3,μ=1*mt=3.354,0.594221,1.46728
3,μ=1*mt=3.354,0.598994,1.50099
3,μ=1*mt=3.354,0.603768,1.53522
3,μ=1*mt=3.354,0.608542,1.57305
3,μ=1*mt=3.354,0.613316,1.61088
3,μ=1*mt=3.354,0.61809,1.64973
3,μ=1*mt=3.354,0.622864,1.68924
3,μ=1*mt=3.354,0.627638,1.72851
3,μ=1*mt=3.354,0.632411,1.76528
3,μ=1*mt=3.354,0.637185,1.80206
3,μ=1*mt=3.354,0.641959,1.83321
3,μ=1*mt=3.354,0.646733,1.8601
3,μ=1*mt=3.354,0.651507,1.88747
3,μ=1*mt=3.354,0.656281,1.92356
3,μ=1*mt=3.354,0.661055,1.95966
3,μ=1*mt=3.354,0.665828,2.01156
3,μ=1*mt=3.354,0.670602,2.07739
3,μ=1*mt=3.354,0.675376,2.14324
3,μ=1*mt=3.354,0.68015,2.21078
3,μ=1*mt=3.354,0.684924,2.27832
3,μ=1*mt=3.354,0.689698,2.32665
3,μ=1*mt=3.354,0.694472,2.35529
3,μ=1*mt=3.354,0.699246,2.38392
3,μ=1*mt=3.354,0.704019,2.40138
3,μ=1*mt=3.354,0.708793,2.41854
3,μ=1*mt=3.354,0.713567,2.46598
3,μ=1*mt=3.354,0.718341,2.5496
3,μ=1*mt=3.354,0.723115,2.63322
3,μ=1*mt=3.354,0.727889,2.74497
3,μ=1*mt=3.354,0.732663,2.85863
3,μ=1*mt=3.354,0.737436,2.95188
3,μ=1*mt=3.354,0.74221,3.01666
3,μ=1*mt=3.354,0.746984,3.08144
3,μ=1*mt=3.354,0.751758,3.10662
3,μ=1*mt=3.354,0.756532,3.12734
3,μ=1*mt=3.354,0.761306,3.15319
3,μ=1*mt=3.354,0.76608,3.18741
3,μ=1*mt=3.354,0.770854,3.22162
3,μ=1*mt=3.354,0.775627,3.32822
3,μ=1*mt=3.354,0.780401,3.44655
3,μ=1*mt=3.354,0.785175,3.57763
3,μ=1*mt=3.354,0.789949,3.73329
3,μ=1*mt=3.354,0.794723,3.88895
3,μ=1*mt=3.354,0.799497,3.96462
3,μ=1*mt=3.354,0.804271,4.02304
3,μ=1*mt=3.354,0.809044,4.06396
3,μ=1*mt=3.354,0.813818,4.06475
3,μ=1*mt=3.354,0.818592,4.06553
3,μ=1*mt=3.354,0.823366,4.0609
3,μ=1*mt=3.354,0.82814,4.05477
3,μ=1*mt=3.354,0.832914,4.07067
3,μ=1*mt=3.354,0.837688,4.14744
3,μ=1*mt=3.354,0.842461,4.22421
3,μ=1*mt=3.354,0.847235,4.32241
3,μ=1*mt=3.354,0.852009,4.42787
3,μ=1*mt=3.354,0.856783,4.50449
3,μ=1*mt=3.354,0.861557,4.48322
3,μ=1*mt=3.354,0.866331,4.46196
3,μ=1*mt=3.354,0.871105,4.31128
3,μ=1*mt=3.354,0.875879,4.1074
3,μ=1*mt=3.354,0.880652,3.88408
3,μ=1*mt=3.354,0.885426,3.57776
3,μ=1*mt=3.354,0.8902,3.27144
3,μ=1*mt=3.354,0.894974,2.96914
3,μ=1*mt=3.354,0.899748,2.66882
3,μ=1*mt=3.354,0.904522,2.36701
3,μ=1*mt=3.354,0.909296,2.05692
3,μ=1*mt=3.354,0.914069,1.74682
3,μ=1*mt=3.354,0.918843,1.41886
3,μ=1*mt=3.354,0.923617,1.08052
3,μ=1*mt=3.354,0.928391,0.772686
3,μ=1*mt=3.354,0.933165,0.702554
3,μ=1*mt=3.354,0.937939,0.632422
3,μ=1*mt=3.354,0.942713,0.57938
3,μ=1*mt=3.354,0.947486,0.537985
3,μ=1*mt=3.354,0.95226,0.495764
3,μ=1*mt=3.354,0.957034,0.443468
3,μ=1*mt=3.354,0.961808,0.391172
3,μ=1*mt=3.354,0.966582,0.342359
3,μ=1*mt=3.354,0.971356,0.296319
3,μ=1*mt=3.354,0.97613,0.250175
3,μ=1*mt=3.354,0.980904,0.201399
3,μ=1*mt=3.354,0.985677,0.152622
3,μ=1*mt=3.354,0.990451,0.102552
3,μ=1*mt=3.354,0.995225,0.0512813
3,μ=1*mt=3.354,0.999999,1.09849e-05
3,μ=2*mt=6.708,0.05,0
3,μ=2*mt=6.708,0.0547739,0
3,μ=2*mt=6.708,0.0595477,0
3,μ=2*mt=6.708,0.0643216,0
3,μ=2*mt=6.708,0.0690955,0
3,μ=2*mt=6.708,0.0738693,0
3,μ=2*mt=6.708,0.0786432,0.163699
3,μ=2*mt=6.708,0.0834171,0.333861
3,μ=2*mt=6.708,0.0881909,0.471859
3,μ=2*mt=6.708,0.0929648,0.56942
3,μ=2*mt=6.708,0.0977386,0.666981
3,μ=2*mt=6.708,0.102513,0.613999
3,μ=2*mt=6.708,0.107286,0.548641
3,μ=2*mt=6.708,0.11206,0.531037
3,μ=2*mt=6.708,0.116834,0.583577
3,μ=2*mt=6.708,0.121608,0.636117
3,μ=2*mt=6.708,0.126382,0.62603
3,μ=2*mt=6.708,0.131156,0.607889
3,μ=2*mt=6.708,0.13593,0.594798
3,μ=2*mt=6.708,0.140703,0.590412
3,μ=2*mt=6.708,0.145477,0.586026
3,μ=2*mt=6.708,0.150251,0.591095
3,μ=2*mt=6.708,0.155025,0.597857
3,μ=2*mt=6.708,0.159799,0.603619
3,μ=2*mt=6.708,0.164573,0.607341
3,μ=2*mt=6.708,0.169347,0.611062
3,μ=2*mt=6.708,0.17412,0.605779
3,μ=2*mt=6.708,0.178894,0.598385
3,μ=2*mt=6.708,0.183668,0.589188
3,μ=2*mt=6.708,0.188442,0.575602
3,μ=2*mt=6.708,0.193216,0.562016
3,μ=2*mt=6.708,0.19799,0.572391
3,μ=2*mt=6.708,0.202764,0.589837
3,μ=2*mt=6.708,0.207538,0.613596
3,μ=2*mt=6.708,0.212311,0.655979
3,μ=2*mt=6.708,0.217085,0.698363
3,μ=2*mt=6.708,0.221859,0.69237
3,μ=2*mt=6.708,0.226633,0.668858
3,μ=2*mt=6.708,0.231407,0.645043
3,μ=2*mt=6.708,0.236181,0.620126
3,μ=2*mt=6.708,0.240955,0.595209
3,μ=2*mt=6.708,0.245728,0.635698
3,μ=2*mt=6.708,0.250502,0.704733
3,μ=2*mt=6.708,0.255276,0.754133
3,μ=2*mt=6.708,0.26005,0.712344
3,μ=2*mt=6.708,0.264824,0.670554
3,μ=2*mt=6.708,0.269598,0.678968
3,μ=2*mt=6.708,0.274372,0.713453
3,μ=2*mt=6.708,0.279145,0.743026
3,μ=2*mt=6.708,0.283919,0.742225
3,μ=2*mt=6.708,0.288693,0.741423
3,μ=2*mt=6.708,0.293467,0.743634
3,μ=2*mt=6.708,0.298241,0.747688
3,μ=2*mt=6.708,0.303015,0.753036
3,μ=2*mt=6.708,0.307789,0.769872
3,μ=2*mt=6.708,0.312563,0.786708
3,μ=2*mt=6.708,0.317336,0.795213
3,μ=2*mt=6.708,0.32211,0.79774
3,μ=2*mt=6.708,0.326884,0.80068
3,μ=2*mt=6.708,0.331658,0.809741
3,μ=2*mt=6.708,0.336432,0.818803
3,μ=2*mt=6.708,0.341206,0.832329
3,μ=2*mt=6.708,0.34598,0.849595
3,μ=2*mt=6.708,0.350753,0.866352
3,μ=2*mt=6.708,0.355527,0.863451
3,μ=2*mt=6.708,0.360301,0.86055
3,μ=2*mt=6.708,0.365075,0.871564
3,μ=2*mt=6.708,0.369849,0.89615
3,μ=2*mt=6.708,0.374623,0.920736
3,μ=2*mt=6.708,0.379397,0.922419
3,μ=2*mt=6.708,0.384171,0.923807
3,μ=2*mt=6.708,0.388944,0.930498
3,μ=2*mt=6.708,0.393718,0.943212
3,μ=2*mt=6.708,0.398492,0.955925
3,μ=2*mt=6.708,0.403266,0.973088
3,μ=2*mt=6.708,0.40804,0.990488
3,μ=2*mt=6.708,0.412814,1.00496
3,μ=2*mt=6.708,0.417588,1.01555
3,μ=2*mt=6.708,0.422361,1.02614
3,μ=2*mt=6.708,0.427135,1.03006
3,μ=2*mt=6.708,0.431909,1.03333
3,μ=2*mt=6.708,0.436683,1.04888
3,μ=2*mt=6.708,0.441457,1.08344
3,μ=2*mt=6.708,0.446231,1.11799
3,μ=2*mt=6.708,0.451005,1.12537
3,μ=2*mt=6.708,0.455778,1.12879
3,μ=2*mt=6.708,0.460552,1.1311
3,μ=2*mt=6.708,0.465326,1.13136
3,μ=2*mt=6.708,0.4701,1.13162
3,μ=2*mt=6.708,0.474874,1.17282
3,μ=2*mt=6.708,0.479648,1.2221
3,μ=2*mt=6.708,0.484422,1.25647
3,μ=2*mt=6.708,0.489196,1.25863
3,μ=2*mt=6.708,0.493969,1.2608
3,μ=2*mt=6.708,0.498743,1.25406
3,μ=2*mt=6.708,0.503517,1.24506
3,μ=2*mt=6.708,0.508291,1.2534
3,μ=2*mt=6.708,0.513065,1.30666
3,μ=2*mt=6.708,0.517839,1.35991
3,μ=2*mt=6.708,0.522613,1.39053
3,μ=2*mt=6.708,0.527386,1.41397
3,μ=2*mt=6.708,0.53216,1.42554
3,μ=2*mt=6.708,0.536934,1.39958
3,μ=2*mt=6.708,0.541708,1.37363
3,μ=2*mt=6.708,0.546482,1.39752
3,μ=2*mt=6.708,0.551256,1.44065
3,μ=2*mt=6.708,0.55603,1.48714
3,μ=2*mt=6.708,0.560803,1.54682
3,μ=2*mt=6.708,0.565577,1.6065
3,μ=2*mt=6.708,0.570351,1.62233
3,μ=2*mt=6.708,0.575125,1.61786
3,μ=2*mt=6.708,0.579899,1.61363
3,μ=2*mt=6.708,0.584673,1.61061
3,μ=2*mt=6.708,0.589447,1.60759
3,μ=2*mt=6.708,0.594221,1.64295
3,μ=2*mt=6.708,0.598994,1.69938
3,μ=2*mt=6.708,0.603768,1.75483
3,μ=2*mt=6.708,0.608542,1.80352
3,μ=2*mt=6.708,0.613316,1.8522
3,μ=2*mt=6.708,0.61809,1.87161
3,μ=2*mt=6.708,0.622864,1.87211
3,μ=2*mt=6.708,0.627638,1.87359
3,μ=2*mt=6.708,0.632411,1.88511
3,μ=2*mt=6.708,0.637185,1.89663
3,μ=2*mt=6.708,0.641959,1.93278
3,μ=2*mt=6.708,0.646733,1.98754
3,μ=2*mt=6.708,0.651507,2.04217
3,μ=2*mt=6.708,0.656281,2.09436
3,μ=2*mt=6.708,0.661055,2.14655
3,μ=2*mt=6.708,0.665828,2.18156
3,μ=2*mt=6.708,0.670602,2.20142
3,μ=2*mt=6.708,0.675376,2.22126
3,μ=2*mt=6.708,0.68015,2.23909
3,μ=2*mt=6.708,0.684924,2.25691
3,μ=2*mt=6.708,0.689698,2.28789
3,μ=2*mt=6.708,0.694472,2.33237
3,μ=2*mt=6.708,0.699246,2.37685
3,μ=2*mt=6.708,0.704019,2.42982
3,μ=2*mt=6.708,0.708793,2.48301
3,μ=2*mt=6.708,0.713567,2.53135
3,μ=2*mt=6.708,0.718341,2.57389
3,μ=2*mt=6.708,0.723115,2.61642
3,μ=2*mt=6.708,0.727889,2.65677
3,μ=2*mt=6.708,0.732663,2.69697
3,μ=2*mt=6.708,0.737436,2.73597
3,μ=2*mt=6.708,0.74221,2.77328
3,μ=2*mt=6.708,0.746984,2.8106
3,μ=2*mt=6.708,0.751758,2.8438
3,μ=2*mt=6.708,0.756532,2.87655
3,μ=2*mt=6.708,0.761306,2.91093
3,μ=2*mt=6.708,0.76608,2.94799
3,μ=2*mt=6.708,0.770854,2.98506
3,μ=2*mt=6.708,0.775627,3.03956
3,μ=2*mt=6.708,0.780401,3.09688
3,μ=2*mt=6.708,0.785175,3.1576
3,μ=2*mt=6.708,0.789949,3.22486
3,μ=2*mt=6.708,0.794723,3.29212
3,μ=2*mt=6.708,0.799497,3.31877
3,μ=2*mt=6.708,0.804271,3.33667
3,μ=2*mt=6.708,0.809044,3.34481
3,μ=2*mt=6.708,0.813818,3.33055
3,μ=2*mt=6.708,0.818592,3.3163
3,μ=2*mt=6.708,0.823366,3.29583
3,μ=2*mt=6.708,0.82814,3.27365
3,μ=2*mt=6.708,0.832914,3.26152
3,μ=2*mt=6.708,0.837688,3.27716
3,μ=2*mt=6.708,0.842461,3.2928
3,μ=2*mt=6.708,0.847235,3.31675
3,μ=2*mt=6.708,0.852009,3.34351
3,μ=2*mt=6.708,0.856783,3.34967
3,μ=2*mt=6.708,0.861557,3.28596
3,μ=2*mt=6.708,0.866331,3.22225
3,μ=2*mt=6.708,0.871105,3.06743
3,μ=2*mt=6.708,0.875879,2.87516
3,μ=2*mt=6.708,0.880652,2.66882
3,μ=2*mt=6.708,0.885426,2.40236
3,μ=2*mt=6.708,0.8902,2.13589
3,μ=2*mt=6.708,0.894974,1.90013
3,μ=2*mt=6.708,0.899748,1.67945
3,μ=2*mt=6.708,0.904522,1.46305
3,μ=2*mt=6.708,0.909296,1.27057
3,μ=2*mt=6.708,0.914069,1.0781
3,μ=2*mt=6.708,0.918843,0.888288
3,μ=2*mt=6.708,0.923617,0.700029
3,μ=2*mt=6.708,0.928391,0.527786
3,μ=2*mt=6.708,0.933165,0.480348
3,μ=2*mt=6.708,0.937939,0.432911
3,μ=2*mt=6.708,0.942713,0.392456
3,μ=2*mt=6.708,0.947486,0.356758
3,μ=2*mt=6.708,0.95226,0.320539
3,μ=2*mt=6.708,0.957034,0.277946
3,μ=2*mt=6.708,0.961808,0.235353
3,μ=2*mt=6.708,0.966582,0.199628
3,μ=2*mt=6.708,0.971356,0.169372
3,μ=2*mt=6.708,0.97613,0.139178
3,μ=2*mt=6.708,0.980904,0.110561
3,μ=2*mt=6.708,0.985677,0.0819449
3,μ=2*mt=6.708,0.990451,0.0541338
3,μ=2*mt=6.708,0.995225,0.0270696
3,μ=2*mt=6.708,0.999999,5.51244e-06
3,μ=4*mt=13.42,0.05,1.19329
3,μ=4*mt=13.42,0.0547739,1.08168
3,μ=4*mt=13.42,0.0595477,0.970077
3,μ=4*mt=13.42,0.0643216,0.923186
3,μ=4*mt=13.42,0.0690955,0.94612
3,μ=4*mt=13.42,0.0738693,0.969053
3,μ=4*mt=13.42,0.0786432,0.931688
3,μ=4*mt=13.42,0.0834171,0.891942
3,μ=4*mt=13.42,0.0881909,0.865009
3,μ=4*mt=13.42,0.0929648,0.854185
3,μ=4*mt=13.42,0.0977386,0.843362
3,μ=4*mt=13.42,0.102513,0.820237
3,μ=4*mt=13.42,0.107286,0.7961
3,μ=4*mt=13.42,0.11206,0.795717
3,μ=4*mt=13.42,0.116834,0.830224
3,μ=4*mt=13.42,0.121608,0.86473
3,μ=4*mt=13.42,0.126382,0.84999
3,μ=4*mt=13.42,0.131156,0.828918
3,μ=4*mt=13.42,0.13593,0.807782
3,μ=4*mt=13.42,0.140703,0.786538
3,μ=4*mt=13.42,0.145477,0.765294
3,μ=4*mt=13.42,0.150251,0.758293
3,μ=4*mt=13.42,0.155025,0.753843
3,μ=4*mt=13.42,0.159799,0.754915
3,μ=4*mt=13.42,0.164573,0.767243
3,μ=4*mt=13.42,0.169347,0.779571
3,μ=4*mt=13.42,0.17412,0.796687
3,μ=4*mt=13.42,0.178894,0.814925
3,μ=4*mt=13.42,0.183668,0.831112
3,μ=4*mt=13.42,0.188442,0.842304
3,μ=4*mt=13.42,0.193216,0.853496
3,μ=4*mt=13.42,0.19799,0.847613
3,μ=4*mt=13.42,0.202764,0.83669
3,μ=4*mt=13.42,0.207538,0.82706
3,μ=4*mt=13.42,0.212311,0.82124
3,μ=4*mt=13.42,0.217085,0.81542
3,μ=4*mt=13.42,0.221859,0.825623
3,μ=4*mt=13.42,0.226633,0.841627
3,μ=4*mt=13.42,0.231407,0.854511
3,μ=4*mt=13.42,0.236181,0.856009
3,μ=4*mt=13.42,0.240955,0.857506
3,μ=4*mt=13.42,0.245728,0.865748
3,μ=4*mt=13.42,0.250502,0.876933
3,μ=4*mt=13.42,0.255276,0.886112
3,μ=4*mt=13.42,0.26005,0.885973
3,μ=4*mt=13.42,0.264824,0.885834
3,μ=4*mt=13.42,0.269598,0.89314
3,μ=4*mt=13.42,0.274372,0.904312
3,μ=4*mt=13.42,0.279145,0.915119
3,μ=4*mt=13.42,0.283919,0.92366
3,μ=4*mt=13.42,0.288693,0.932201
3,μ=4*mt=13.42,0.293467,0.93599
3,μ=4*mt=13.42,0.298241,0.936867
3,μ=4*mt=13.42,0.303015,0.939549
3,μ=4*mt=13.42,0.307789,0.958266
3,μ=4*mt=13.42,0.312563,0.976983
3,μ=4*mt=13.42,0.317336,0.983863
3,μ=4*mt=13.42,0.32211,0.982249
3,μ=4*mt=13.42,0.326884,0.981638
3,μ=4*mt=13.42,0.331658,0.995867
3,μ=4*mt=13.42,0.336432,1.0101
3,μ=4*mt=13.42,0.341206,1.02374
3,μ=4*mt=13.42,0.34598,1.0369
3,μ=4*mt=13.42,0.350753,1.0496
3,μ=4*mt=13.42,0.355527,1.04434
3,μ=4*mt=13.42,0.360301,1.03909
3,μ=4*mt=13.42,0.365075,1.05486
3,μ=4*mt=13.42,0.369849,1.09114
3,μ=4*mt=13.42,0.374623,1.12742
3,μ=4*mt=13.42,0.379397,1.10498
3,μ=4*mt=13.42,0.384171,1.08179
3,μ=4*mt=13.42,0.388944,1.0901
3,μ=4*mt=13.42,0.393718,1.1342
3,μ=4*mt=13.42,0.398492,1.17829
3,μ=4*mt=13.42,0.403266,1.17704
3,μ=4*mt=13.42,0.40804,1.17337
3,μ=4*mt=13.42,0.412814,1.17291
3,μ=4*mt=13.42,0.417588,1.17672
3,μ=4*mt=13.42,0.422361,1.18052
3,μ=4*mt=13.42,0.427135,1.21081
3,μ=4*mt=13.42,0.431909,1.24368
3,μ=4*mt=13.42,0.436683,1.26167
3,μ=4*mt=13.42,0.441457,1.25661
3,μ=4*mt=13.42,0.446231,1.25155
3,μ=4*mt=13.42,0.451005,1.26494
3,μ=4*mt=13.42,0.455778,1.28102
3,μ=4*mt=13.42,0.460552,1.29965
3,μ=4*mt=13.42,0.465326,1.32293
3,μ=4*mt=13.42,0.4701,1.34622
3,μ=4*mt=13.42,0.474874,1.35706
3,μ=4*mt=13.42,0.479648,1.36544
3,μ=4*mt=13.42,0.484422,1.37539
3,μ=4*mt=13.42,0.489196,1.38872
3,μ=4*mt=13.42,0.493969,1.40205
3,μ=4*mt=13.42,0.498743,1.41809
3,μ=4*mt=13.42,0.503517,1.43481
3,μ=4*mt=13.42,0.508291,1.45315
3,μ=4*mt=13.42,0.513065,1.47567
3,μ=4*mt=13.42,0.517839,1.49818
3,μ=4*mt=13.42,0.522613,1.51518
3,μ=4*mt=13.42,0.527386,1.53043
3,μ=4*mt=13.42,0.53216,1.54287
3,μ=4*mt=13.42,0.536934,1.54647
3,μ=4*mt=13.42,0.541708,1.55006
3,μ=4*mt=13.42,0.546482,1.57169
3,μ=4*mt=13.42,0.551256,1.60028
3,μ=4*mt=13.42,0.55603,1.63003
3,μ=4*mt=13.42,0.560803,1.66431
3,μ=4*mt=13.42,0.565577,1.6986
3,μ=4*mt=13.42,0.570351,1.71208
3,μ=4*mt=13.42,0.575125,1.71592
3,μ=4*mt=13.42,0.579899,1.72017
3,μ=4*mt=13.42,0.584673,1.72651
3,μ=4*mt=13.42,0.589447,1.73284
3,μ=4*mt=13.42,0.594221,1.76216
3,μ=4*mt=13.42,0.598994,1.80411
3,μ=4*mt=13.42,0.603768,1.84517
3,μ=4*mt=13.42,0.608542,1.88011
3,μ=4*mt=13.42,0.613316,1.91506
3,μ=4*mt=13.42,0.61809,1.92849
3,μ=4*mt=13.42,0.622864,1.92801
3,μ=4*mt=13.42,0.627638,1.92844
3,μ=4*mt=13.42,0.632411,1.93817
3,μ=4*mt=13.42,0.637185,1.9479
3,μ=4*mt=13.42,0.641959,1.979
3,μ=4*mt=13.42,0.646733,2.02624
3,μ=4*mt=13.42,0.651507,2.07323
3,μ=4*mt=13.42,0.656281,2.11532
3,μ=4*mt=13.42,0.661055,2.15742
3,μ=4*mt=13.42,0.665828,2.18017
3,μ=4*mt=13.42,0.670602,2.18588
3,μ=4*mt=13.42,0.675376,2.19157
3,μ=4*mt=13.42,0.68015,2.19541
3,μ=4*mt=13.42,0.684924,2.19925
3,μ=4*mt=13.42,0.689698,2.22118
3,μ=4*mt=13.42,0.694472,2.26168
3,μ=4*mt=13.42,0.699246,2.30219
3,μ=4*mt=13.42,0.704019,2.35416
3,μ=4*mt=13.42,0.708793,2.40643
3,μ=4*mt=13.42,0.713567,2.44385
3,μ=4*mt=13.42,0.718341,2.46351
3,μ=4*mt=13.42,0.723115,2.48316
3,μ=4*mt=13.42,0.727889,2.49105
3,μ=4*mt=13.42,0.732663,2.49813
3,μ=4*mt=13.42,0.737436,2.51094
3,μ=4*mt=13.42,0.74221,2.53174
3,μ=4*mt=13.42,0.746984,2.55254
3,μ=4*mt=13.42,0.751758,2.58288
3,μ=4*mt=13.42,0.756532,2.6143
3,μ=4*mt=13.42,0.761306,2.64536
3,μ=4*mt=13.42,0.76608,2.67585
3,μ=4*mt=13.42,0.770854,2.70634
3,μ=4*mt=13.42,0.775627,2.72786
3,μ=4*mt=13.42,0.780401,2.74793
3,μ=4*mt=13.42,0.785175,2.76666
3,μ=4*mt=13.42,0.789949,2.78283
3,μ=4*mt=13.42,0.794723,2.79899
3,μ=4*mt=13.42,0.799497,2.79923
3,μ=4*mt=13.42,0.804271,2.79602
3,μ=4*mt=13.42,0.809044,2.78828
3,μ=4*mt=13.42,0.813818,2.77014
3,μ=4*mt=13.42,0.818592,2.75199
3,μ=4*mt=13.42,0.823366,2.72774
3,μ=4*mt=13.42,0.82814,2.70181
3,μ=4*mt=13.42,0.832914,2.67781
3,μ=4*mt=13.42,0.837688,2.65916
3,μ=4*mt=13.42,0.842461,2.64051
3,μ=4*mt=13.42,0.847235,2.62143
3,μ=4*mt=13.42,0.852009,2.6022
3,μ=4*mt=13.42,0.856783,2.56911
3,μ=4*mt=13.42,0.861557,2.48905
3,μ=4*mt=13.42,0.866331,2.40899
3,μ=4*mt=13.42,0.871105,2.26907
3,μ=4*mt=13.42,0.875879,2.10455
3,μ=4*mt=13.42,0.880652,1.93042
3,μ=4*mt=13.42,0.885426,1.71525
3,μ=4*mt=13.42,0.8902,1.50009
3,μ=4*mt=13.42,0.894974,1.31772
3,μ=4*mt=13.42,0.899748,1.15145
3,μ=4*mt=13.42,0.904522,0.990469
3,μ=4*mt=13.42,0.909296,0.85903
3,μ=4*mt=13.42,0.914069,0.727591
3,μ=4*mt=13.42,0.918843,0.604857
3,μ=4*mt=13.42,0.923617,0.487176
3,μ=4*mt=13.42,0.928391,0.378966
3,μ=4*mt=13.42,0.933165,0.344556
3,μ=4*mt=13.42,0.937939,0.310145
3,μ=4*mt=13.42,0.942713,0.278943
3,μ=4*mt=13.42,0.947486,0.249927
3,μ=4*mt=13.42,0.95226,0.220589
3,μ=4*mt=13.42,0.957034,0.187336
3,μ=4*mt=13.42,0.961808,0.154082
3,μ=4*mt=13.42,0.966582,0.127544
3,μ=4*mt=13.42,0.971356,0.106352
3,μ=4*mt=13.42,0.97613,0.0852661
3,μ=4*mt=13.42,0.980904,0.0668873
3,μ=4*mt=13.42,0.985677,0.0485086
3,μ=4*mt=13.42,0.990451,0.0314955
3,μ=4*mt=13.42,0.995225,0.0157493
3,μ=4*mt=13.42,0.999999,3.03468e-06
9,IC (μ=mc),0.05,0.0193801
9,IC (μ=mc),0.0547739,0.021326
